INSTITOUTO EKPEDEFTIKIS POLITIKIS,1
23EME HOMME SARL,1
YUNNAN AGRICULTURAL UNIVERSITY,1
EUROPAEISCHES MICROSOFT INNOVATIONS CENTER GMBH,1
VERDO ENERGY AS,1
JOHN DEERE GMBH   CO. KG JD,1
KEEP SOLUTIONS LDA,1
THE FORUM FOR THE FUTURE LBG,1
FUHR GMBH   CO KG,1
SCANIA CV AB,1
OCEAN FLOW ENERGY LTD,1
NATIONAL UNIVERSITY OF SAMOA,1
WHITE ARKITEKTER AKTIEBOLAG,1
PRETRANSA DIECASTING S.L,1
LANDIS+GYR  SAU,1
TUSAS-TURK HAVACILIK VE UZAY SANAYII AS,1
Influential Inputs cc,1
BOADAS 1880 SA,1
PIELLEITALIA SRL,1
SOLARIS PHOTONICS LTD,1
BIOMED CENTRAL LIMITED,1
PHARIS BIOTEC GMBH,1
QUEIZUAR SL,1
INTERNATIONAL CENTRE FOR INNOVATIONS IN SCIENCE  TECHNOLOGY AND EDUCATION,1
SEVILLA GLOBAL S.A.,1
FORNEBU CONSULTING AS,1
AYUNTAMIENTO DE GETAFE ADG,1
Lithium Balance A/S,1
ENDOR NANOTECHNOLOGIES SL,1
DATAC CONTROL INTERNATIONAL LIMITED,1
PROMINENT ITALIANA SRL,1
FRUTAROM ETOL TOVARNA AROM IN ETERICNIH OLJ DOO,1
BODYCOTE METALLURGICAL COATING LIMITED,1
MIXER SPA,1
GAMA SYSTEM PODJETJE ZA RAZVOJ  IZOBRAZEVANJE  SVETOVANJE IN PROGRAMSKO OPREMO DOO,1
IGV INSTITUT FUR GETREIDEVERARBEITUNG GMBH,1
DuPont International Operations SARL,1
SPRING TECHNOLOGIES GMBH,1
INCREASE TIME SA,1
Oficina Tecnica de Servicios e Ingenieria S.A.,1
MAGNETI LJUBLJANA PODJETJE ZA PROIZVODNJO MAGNETNIH MATERIALOV DD,1
ASOCIACION ESPANOLA DE FABRICANTES DE EQUIPOS Y COMPONENTES PARA AUTOMOCION,1
Department for Business  Innovation   Skills,1
D. DASKALOPOULOS ANONYMOS EMPORIKI ETAIREIA CLIMATISMOU AE,1
STICHTING INTERNATIONAL NETWORK OFRESOURCE CENTRES ON URBAN AGRICULTURE AND FOOD SECURITY,1
NEDAERO Components B.V.,1
Instituto Internacional de medio Ambiente y Desarrollo- America Latina,1
Airnet trgovina in storitve d.o.o.,1
FONDATION NATIONALE DES SCIENCES POLITIQUES,1
KLEPIERRE,1
Stiftelsen IMIT,1
International Council of Marine Industry Associations,1
ARITEX CADING S.A.,1
Regione Umbria,1
QSC AG,1
ALPHATEK HYPERFORMANCE COATINGS LTD,1
EASY GLOBAL MARKET SAS,1
DANFOSS IXA AS,1
Zaklad Produkcji Urzadze  Dzwigowych FRENZAK Sp. z o.o.,1
ZENTRUM FUR SOZIALE INNOVATION GMBH,1
SOFTEC INTERNET SL,1
EURO TECHNIQUES INDUSTRIES SAS,1
EKOTECH RECYKLING  TOMASZ PYRSZ MAREK KOZLOWSKI spolka jawna,1
MALAYSIAN AGRI HI TECH SDN BHD,1
EKONOMICKA UNIVERZITA V BRATISLAVE,1
WONDERTALENT LDA,1
Thermal Insulation Contractors Association,1
OXFORD SENSOR TECHNOLOGY LIMITED,1
GEMAC - GESELLSCHAFT FUR MIKROELEKTRONIKANWENDUNG CHEMNITZ MBH,1
BPO INTERNATIONAL BV,1
INGENIERIA Y SUMINISTROS DE ASTURIAS SA,1
CASA DE VELAZQUEZ,1
EFMD AISBL,1
Research   Engineering Center Sp.z o.o.,1
Lockheed Martin Corporation Lockheed Martin Space Systems Company Lockheed Martin Advanced technology Center,1
EREVNITIKO KAI EKPAIDEFTIKO INSTITOUTO IGIA TOU PAIDIOU LBG,1
ADVANCED CHEMISTRY DEVELOPMENT UK LIMITED,1
PRIONICS AG,1
INSTYTUT BIOCHEMII I BIOFIZYKI POLSKIEJ AKADEMII NAUK,1
DSM BIO-BASED PRODUCTS   SERVICES BV,1
DreamLab Technologies AG,1
ITURRI SA,1
AC2T RESEARCH GMBH,1
THE PROVOST  FELLOWS  FOUNDATION SCHOLARS   THE OTHER MEMBERS OF BOARD OF THE COLLEGE OF THE HOLY   UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN,1
SOVERE SPA,1
TAKEDA IRELAND LIMITED,1
AGILENT TECHNOLOGIES OSTERREICH GMBH,1
COBHAM ANTENNA SYSTEMS  MICROWAVE ANTENNAS,1
ST-ERICSSON  FRANCE  SAS,1
WILD RESOURCES LIMITED,1
LA Sante Epidemiologie Evaluation Recherche sarl  LA-SER,1
NAVEVO LIMITED,1
POLE NUCLEAIRE BOURGOGNE,1
STIFTELSEN INSTITUTET FOR FRAMTIDSSTUDIER,1
INGENIERIA DE LA CALIDAD DE VIDA  SL,1
COMUNE DI CESENA,1
DOMOTICAREA SRL,1
SGS BELGIUM NV,1
CONSORCIO EUROLOCAL-MALLORCA,1
HESPER SA,1
ASOCIACION CENTRO DE ESTUDIOS E INVESTIGACIONES TECNICAS,1
INSTITUTO VALENCIANO DE INVESTIGACIONES ECONOMICAS  S.A.,1
BIONANOVATE LIMITED,1
AZIENDA PER LA MOBILITA DEL COMUNE DI ROMA SPA,1
LASER-TECH spol. s r.o.,1
ASSTRA - ASSOCIAZIONE TRASPORTI,1
ACQ INDUCOM,1
PROGNOSTICKY USTAV SLOVENSKEJ AKADEMIE VIED,1
RUSSIAN RESEARCH CENTRE KURCHATOV INSTITUTE,1
STEINMULLER BABCOCK ENVIRONMENT GMBH,1
CENTRO DE INNOVACION Y SOLUCIONES EMPRESARIALES Y TECNOLOGICAS SL,1
AZIMUT-BENETTI S.P.A.,1
RESEARCH NETWORK SERVICES LIMITED,1
ANTON STEFAN THOMAS MICHAEL - EASY ROB,1
ALTAIR DEVELOPMENT FRANCE,1
INNOGENETICS NV,1
SODIMAS SA,1
UNITED STATES GEOLOGICAL SURVEY,1
BIOTEMPO - CONSULTORIA EM BIOTECNOLOGIA LDA,1
ARSYS INTERNET S.L.,1
BUREAU EUROPEEN DE L ENVIRONNEMENT AISBL,1
CURAMIK ELECTRONICS GMBH,1
WATER AND ENVIRONMENTAL DEVELOPMENTORGANISATION ASSOCIATION NGO,1
Punjab Agricultural University,1
CENTER ODLICNOSTI NANOZNANOSTI IN NANOTEHNOLOGIJE - NANOCENTER  LJUBLJANA,1
INTERNATIONAL HEALTH TERMINOLOGY STANDARDS DEVELOPMENT ORGANISATION,1
WINGS ICT SOLUTIONS INFORMATION   COMMUNICATION TECHNOLOGIES EPE,1
ETABLISSEMENTEN FRANZ COLRUYT NV,1
YAHOO IBERIA SL,1
SAGENTIA LIMITED,1
RWTH AACHEN CAMPUS GMBH,1
NORGES SKOGEIERFORBUND,1
BORREGAARD AS,1
PER HAAGENSEN AS,1
ASSOCIACAO NACIONAL DAS DENOMINACOES DE ORIGEM VITIVINICOLAS,1
DURACAR HOLDING BV,1
DIAGNOSTIQA CONSULTORIA TECNICA SL,1
ALDWYCH 2011 LTD,1
CISSOID S.A.,1
LAND ROVER,1
ANWB BV,1
DFRC AG,1
THALES GLOBAL SERVICES SAS,1
Zoological Society of London  Institute of Zoology,1
CYBERCOLLOIDS LIMITED,1
AQUATUNE-DR.GEBHARDT   CO GMBH,1
SHIFTN,1
P.M.V. INDUSTRIE SAS,1
SINGULUS STANGL SOLAR GMBH,1
DANSKE MALERMESTRE FORENING,1
ATC SPA,1
Deutscher Raiffeisen-verband e.V.,1
FINANSOVIY UNIVERSITET PRI PRAVITELSTVE ROSSIYSKOY FEDERACII,1
CLUSTER CALZADO INNOVACION ASOCIACION,1
Q-BIOANALYTIC GMBH,1
AZIENDA OSPEDALIERA  OSPEDALE INFANTILE REGINA MARGHERITA-SANT  ANNA DI TORINO,1
Fredhopper B.V.,1
HPG PLASTICS GMBH,1
Engineering Center Steyr G.m.b.H.   Co KG,1
DAITHI O MURCHU MARINE RESEARCH STATION LTD,1
RHENOVIA PHARMA,1
HEALTH INTELLIGENCE LTD,1
GENETIC ALLIANCE UK LTD,1
Oy B Huhta Ab,1
ASOCIACION EMPRESARIAL DE PRODUCTORES DE CULTIVOS MARINOS - APROMAR,1
MERCIER Fr res S.A.R.L,1
IMPAC OFFSHORE ENGINEERING GMBH,1
FEDERACI N ARAGONESA DE COOPERATIVAS AGRARIAS,1
MUNDO AQUATICO - PARQUES OCEANOGRAFICOS DE ENTRETENIMENTO EDUCATIVO SA,1
ASSOCIAZIONE TECNICA DELL AUTOMOBILE CONSULTING   SOLUTIONS SRL,1
Bell Pottinger Public Relations,1
CONTOUR FINE TOOLING BV,1
ADVA OPTICAL NETWORKING SP. Z.O.O,1
C2C Consultoria TSIS  SRL,1
Linagora Grand Sud Ouest SA,1
TUV RHEINLAND WERKSTOFFPRUFUNG GMBH,1
eVision Systems GmbH,1
TOPASS GMBH,1
EUSKALTEL SA,1
CONSORZIO PER L AREA DI RICERCA SCI ENTIFICA E TECNOLOGICA DI TRIESTE CONSORZIO AREA,1
ECO RECYCLING S.R.L.,1
POLYQUANT GMBH,1
POLYMARIS BIOTECHNOLOGY,1
INSTITUTO POLITECNICO DE LEIRIA,1
ErgonSim Inh. Dusan Fiala,1
Empresa de Transportes e Tr nsito de Belo Horizonte S.A.,1
GELTZ UMWELTTECHNOLOGIE GMBH,1
Global Invacom Ltd,1
Drugmotif Ltd.,1
Inspiralis Ltd,1
UNIVERSIDAD NACIONAL DE CORDOBA,1
GENOSSENSCHAFT SWISSHERDBOOK ZOLLIKOFEN,1
Cherry Drainage Pipes Limited,1
TOYOTA MOTOR EUROPE,1
INGENIERIA IDOM INTERNACIONAL SA,1
ONDOAN S COOP LTDA,1
COMPANIA LOGISTICA DE HIDROCARBUROS CLH SA,1
CONNEXIA - GESELLSCHAFT FUR GESUNDHEIT UND PFLEGE GMBH,1
MARINE TECHNICAL GROUP - DOLPHIN PLC,1
RESEARCH PROMOTION FOUNDATION,1
HVALPSUND NET AS,1
CENTRE DE RECHERCHES EN MALADIE INFECTIEUSES ASBL,1
CENTRO DE ESTUDOS INFORMACAEO E FORMACAEO PARA O AMBIENTE,1
THE PETROLEUM INSTITUTE,1
RWE Energy AG,1
CYBERFORUM EV,1
RIC ENVIRONNEMENT SAS,1
Centre for International Information and Documentation in Barcelona,1
IMK INSTITUT FUR ANGEWANDTE MARKETING-UND KOMMUNIKATIONSFORSCHUNG GMBH,1
BUMAR ELEKTRONIKA SA,1
Goodwin Steel Castings Ltd,1
ARSON TECHNOLOGY AND INNOVATION COMPANY SL,1
ACT BV,1
ANKER-Teppichboden Gebr. Schoeller GmbH + Co.KG,1
C3 COLLABORATING FOR HEALTH,1
DELTA DENIZCILIK MUHENDISLIK VE BILGISAYAR SANAYI VE TIRCARET AS,1
ZF BIOLABS SL,1
Madrid Calle 30  S.A.,1
AFRICA SOCIETY FOR BLOOD TRANSFUSION,1
AFFINITY WATER LIMITED,1
CORIANT R D GMBH,1
Deutsches Komitee Katastrophenvorsorge e.V.,1
SILVA   SISTELO-FABRICO E VENDA DECONFECCOES SA,1
EDECTO GMBH DRESDEN,1
EUROFARAD EFD,1
AIGUES DE BARCELONA  EMPRESA METROPOLITANA DE GESTIO DEL CICLE INTEGRAL DE L AIGUA SA,1
TROPENHAUS FRUTIGEN AG,1
AKG VERWALTUNGSGESELLSCHAFT MBH,1
UNIVERSITA DEGLI STUDI MAGNA GRAECIA DI CATANZARO,1
INTERNATIONAL SOLAR ENERGY RESEARCH CENTER KONSTANZ,1
Lega Regionale Toscana Cooperative e Mutue,1
TAS FRANCE,1
ADVANCE COMPOSITE FIBERS SL,1
SmartCare Srl,1
INFORMATION RETRIEVAL FACILITY SOCIETY VEREIN,1
EIDGENOESSISCHES DEPARTEMENT DES INNERN,1
DS CONSULTING PROCESS   ORGANIZATION GMBH,1
Netbeheer Nederland,1
ARUP BV,1
PROLON CONTROL SYSTEMS APS,1
FEDERAL STATE UNITARY ENTERPRISE STATE SCIENTIFIC-RESEARCH INSTITUTE OF GENETICS AND BREEDING OF INDUSTRIAL MICROORGANISMS,1
COMSA INSTALACIONES Y SISTEMAS INDUSTRIALES SL,1
INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE PENTRU FIZICA LASERILOR PLASMEI SI RADIATIEI,1
VLAAMSE MAATSCHAPPIJ VOORWATERVOORZIENING CVBA,1
Trent University,1
Landis+Gyr AG,1
EUROPEAN ASSOCIATION FOR RESEARCH ON PLANT BREEDING - EUCARPIA,1
AUSTRIAN CONSULTING ENGINEERS GROUP LARI NOVOTNY WAGNER ZT KEG,1
TUV NORD ENSYS HANNOVER GMBH   CO. KG,1
INNOVATION TECHNOLOGY GROUP SPOLKA AKCYJNA,1
FEDERAL STATE BUDGETARY ORGANIZATION B.P. KONSTANTINOV PETERSBURG NUCLEAR PHYSICS INSTITUTE,1
Cereal Research Non-Profit Limited Company,1
Schwenk Putztechnik GmbH   Co. KG,1
LA CITADELLE INZENJERING DOO,1
Newstin a.s.,1
Vitaphone GmbH,1
KRUEGER A/S,1
FASTLITE SARL,1
ELDOS SP ZOO,1
SCHUESSLER-PLAN INZYNIERZY SP. Z O.O.,1
COOPERATIVE RESEARCH CENTRE FOR ADVANCED COMPOSITE STRUCTURES LIMITED,1
INSTITUTO NACIONAL DE ENGENHARIA  TECNOLOGIA E INOVACAO,1
Axilica Limited,1
TUREKS TURUNC MADENCILIK IC VE DISTICARET ANONIM SIRKETI,1
VERAGOUTH SA,1
SCUOLA IMT  ISTITUZIONI  MERCATI  TECNOLOGIE  ALTI STUDI DI LUCCA,1
SIMEONOV PLAMEN L,1
FUNDACION PRIVADA PER LA NAVEGACIO OCEANICA BARCELONA,1
CONG TY CO PHAN RCEE-NIRAS,1
NEXT SCAN TECHNOLOGY BV,1
MOGEMA,1
MEDOVENT GMBH,1
YCF LIMITED BY GUARANTEE,1
VDI/VDE INNOVATION + TECHNIK GMBH,1
FOUNDATION WEGEMT - A EUROPEAN ASSOCIATION OF UNIVERSITIES IN MARINE TECHNOLOGY AND RELATED SCIENCES,1
JAST SA,1
SKOVDE KOMMUN,1
VANTAAN INNOVAATIOINSTITUUTTI OY,1
NEURO-ZONE SRL,1
JOAQUIN GALLARDO E HIJOS SL,1
NAVETA CZ SRO,1
RAW POWER SRL,1
NICHE SCIENCE   TECHNOLOGY LTD,1
PUBLIC BROADCASTING SERVICES LTD,1
Nanotools GMBH,1
MOLZYM GMBH   CO KG,1
AGJENCIA E SHERBIMIT ARKEOLOGJIK,1
GEOVIEW SYSTEMS SZAMITASTECHNIKAI KFT,1
Sociedad Europea de Analisis Diferencial de Movilidad SL,1
POLE MEDIA GRAND PARIS,1
BME VIKING ELECTRICAL ENGINEERING INFORMATION TECHNOLOGY,1
ROCHE DIAGNOSTICS  SCHWEIZ  AG,1
SAXONIA GALVANIK GmbH,1
ASSOCIAZIONE MEDICI AGOPUNTORI BOLOGNESI,1
University of Papua New Guinea,1
TIGENIX SA,1
TECHNOSPRINGS ITALIA SRL,1
BASLER   HOFMANN AG  INGENIEURE UND PLANER,1
NATIONAL INSTITUTE OF BIOSTRUCTURES AND BIOSYSTEMS,1
COSCO NETWORK E LOGISTICS CO LTD,1
SARL CENTRE EQUESTRE DE BAYEUX,1
Beckman Coulter Biomedical GmbH,1
FINNENERGIA OY,1
M2M,1
TELEMAQ,1
SFNT GERMANY GMBH,1
ERRECE APLICACIONES INDUSTRIALES DEL LASER SL,1
SOCIETE POUR LE DEVELOPPEMENT DE L INNOVATION DANS LES TRANSPORTS SA,1
MINISTERO DELLO SVILUPPO ECONOMICO,1
BAHCIVAN GIDA SANAYI VE TICARET,1
Schmid Technology GmbH,1
IMAST - Distretto Tecnologico sull Ingegneria dei Materiali Polimerici e Compositi e Strutture S.c.a.r.l.,1
FLAMMA S.P.A.,1
LISTEMANN AG WERKSTOFF UND WAERMEBEHANDLUNGSTECHNIK,1
G.E.M. TEAM SOLUTIONS GBR,1
INTEL CORPORATION SAS,1
GORBI GALLUP INTERNATIONAL,1
SAMSO ENERGY AGENCY FORENING,1
AFC ENERGY PLC,1
VIGILANCE BV,1
ASHOKA FRANCE ASSOCIATION,1
SOCIETA ITALIANA TRAFORO AUTOSTRADALE DEL FREJUS SPA,1
RESTAURO SP ZOO,1
CHINESE SOCIETY OF MICRO-NANO TECHNOLOGY - CSMNT,1
TELECOM ITALIA S.p.A,1
K2N LTD,1
JOHN MCASLAN   PARTNERS LIMITED,1
Jilin University,1
Centre hospitalier universitaire de Limoges,1
ETREL SVETOVANJE IN DRUGE STORITVE DOO,1
INSTITUT NATIONAL DES SCIENCES APPLIQUEES  STRASBOURG,1
SPRINX SYSTEMS AS,1
ECP GESELLSCHAFT FUR GFK-SYSTEMLOSUNGEN MBH,1
CNC GRONDSTOFFEN BV,1
SEABED SCOUR CONTROL SYSTEMS LIMITED,1
Dresscode21 GmbH,1
TEMSA ARASTIRMA GELISTIRME VE TEKNOLOJI A.S.,1
DELFOI GMBH,1
WAVE DRAGON APS,1
VIENNA CENTRE FOR SOCIETAL SECURITY - VICESSE  WIENER ZENTRUM FUR SOZIALWISSENSCHAFTLICHE SICHERHEITSFORSCHUNG,1
PHARMATICS LIMITED,1
SPIRENT TECHNOLOGIES GMBH,1
GRIDMANAGER AS,1
THE HUB BRUXEL,1
TP21 GMBH,1
VALIO OY,1
CASHGUARD AB,1
Minist rio da Justi a,1
CENTRO DI RICERCA  SVILUPPO E STUDI SUPERIORI IN SARDEGNA,1
BONAR TECHNICAL FABRICS NV,1
PETABYTE TUDOMANYOS KUTATO ES FEJLESZTO NONPROFIT KFT,1
EMERGING TECHNOLOGIES NETWORK AGENCY LIMITED,1
MONDRAGON CORPORACION COOPERATIVA SCOOP,1
ODEI S.A.,1
IOTA Pharmaceuticals Ltd,1
LOKO GRAMSBERGEN BV,1
TITAN BINA ELEKTRONIK SISTEMLERI TEKNOLOJI SANAYI VE TICARET LIMITED SIRKETI,1
SIMAUPRO GALICIA SL,1
K.A.B.S. LABORATORIES INC. - KABS,1
FACTORIA DE INICIATIVAS INTERNET FI2 SA,1
DESARROLLO Y GESTION INDUSTRIAL Y DEL MEDIO AMBIENTE SA,1
BIOKOL LILLIESTRALE   CO,1
THE COOMBE LYING-IN HOSPITAL,1
MICRO BIO DEVICES S.R.L,1
STATE RESEARCH INSTITUTION NATIONAL RESEARCH INSTITUTE FOR VETERINARY VIROLOGY AND MICROBIOLOGY OF RUSSIA,1
FIAT GROUP AUTOMOBILES SPA,1
KeytoLead AB,1
SHIPS AND MARITIME EQUIPMENT ASSOCIATION OF EUROPE ASBL,1
BUSINESS OBJECTS S.A.,1
GENERAL NUMERICS RESEARCH LAB E V,1
HOSPITAL ZONAL ESPECIALIZADO DE AGUDOS Y CRONICOS DR. CETRANGOLO,1
CLOUDSIGMA AG,1
VIAMECA ASSOCIATION,1
TAVIRAVERDE - EMPRESA MUNICIPAL DEAMBIENTE,1
EUROPE FOR BUSINESS LTD,1
MAXDATA SOFTWARE SA,1
ARNOLD   PARTNER AG,1
MUTUA DE TERRASSA MUTUALITAT DE PREVISIO SOCIAL A PRIMA FIXA,1
GENPORT SRL - SPIN OFF DEL POLITECNICO DI MILANO,1
VANGUARDIA SD DE RL DE CV,1
CONSORZIO PER LA RICERCA E LO SVILUPPO DI TECNOLOGIE PER IL TRASPORTO INNOVATIVO,1
CHIESI FARMACEUTICI SPA,1
Societatea Academica din Romania,1
ROYAL CARIBBEAN CRUISE LINE,1
METAIO GMBH,1
COGNE ACCIAI SPECIALI SPA,1
INSTITUT DE LA CORROSION SAS,1
ASSOCIATION CETI  CENTRE EUROPEEN DES TEXTILES INNOVANTS,1
Smart Equipment Technology SAS - S.E.T SAS,1
TNM Consult ApS,1
BBR - BAUDIS BERGMANN ROSCH VERKEHRSTECHNIK GMBH,1
S B INDUSTRIAL MINERALS MINING OUARRYING INDUSTRIAL COMMERCIAL TOURISTSHIPPING TECHNICAL COMPANY SA,1
Gladedale Holdings Limited,1
NEUE MAYO FEINKOST GMBH,1
WURTH SOLAR GMBH   CO KG,1
COPENHAGEN CAPACITY  FONDEN TIL MARKEDSFORING OG ERHVERVSFREMME I REGION HOVEDSTADEN ERHVERVSDRIVENDE FOND,1
BG MIMARLIK MUSAVIRLIK LIMITED SIRKETI,1
BELUGA SHIPPING GMBH,1
maxon motor ag,1
HOGSKOLEN I HEDMARK,1
BIOVICO SP ZOO,1
DRAKA FILECA SAS,1
FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,1
ABR BATTERY RESEARCH LABORATORY GMBH,1
VSH HAGERBACH TEST GALLERY LTD,1
THE FORESTRY COMMISSIONERS,1
General Motors Holdings LLC,1
MINISTARSTVO EKONOMIJE,1
CAIGOS GMBH,1
WESTCONTROL AS,1
JAROSLAV VALUCH,1
ULMA MANUTENCION S. COOP.,1
TRITECC SRL,1
NCC SARL,1
CHILDREN S HOSPITAL   RESEARCH CENTER AT OAKLAND,1
SOLAE DENMARK AS,1
DTF TECHNOLOGY GMBH,1
CORSCIENCE GMBH   CO. KG,1
CAVIDI AB,1
Canal de Isabel II,1
Lexical Computing Ltd,1
EADS - CONSTRUCCIONES AERONAUTICAS S.A.,1
REGIONAL ENVIRONMENTAL CENTER FOR CENTRAL AND EASTERN EUROPE -REC,1
Transparency International  Ireland  Ltd.,1
CARDIOGENX BV,1
SYNAPSE RESEARCH MANAGEMENT PARTNERS SL,1
CLEANERGY AB,1
Stem Cell Sciences PLC,1
ADIENNE S.r.l.,1
EVEKTOR  spol. s.r.o.,1
SOCIETE EUROPEENNE DE CARDIOLOGIE,1
CONCELLO DE SANTIAGO DE COMPOSTELA,1
NANOMI BV,1
SPLOSNA BOLNISNICA CELJE,1
BAUER MASCHINEN GMBH,1
TURKIYE BILIMSEL VE TEKNOLOJIK ARASTIRMA KURUMU,1
University of Cincinnati,1
MACHINEFABRIEK OTTO SCHOUTEN BV,1
Glance Vision Technologies s.r.l.,1
KING S COLLEGE HOSPITAL NHS FUNDATION TRUST,1
CEU Uzleti Kar Kozhasznu Nonprofit Korlatolt Felelossegu Tarsasag,1
G.K. RIZAKOS ANONIMI BIOTECHNIKI EMPORIKI TECHNIKI ETAIRIA - ABETE,1
ORTEH SPZOO,1
WFB WIRTSCHAFTSFORDERUNG BREMEN GMBH,1
LATVIJAS UNIVERSITATES AGENTURA LATVIJAS UNIVERSITATES FIZIKAS INSTITUTS,1
NAJERA AEROSPACE SL,1
KOMMUNENES SENTRALFORBUND ANS,1
Stowarzyszenie Grupy Przedsiebiorcow Przemyslu Lotniczego Dolina Lotnicza,1
Open Source Security Information Management  S.L.,1
MEYTEC GmbH Informationssysteme,1
LARPRO ENGINEERING SL,1
TRIUM ANALYSIS ONLINE GMBH,1
WOLA CHEMISCH-TECHNISCHE ERZEUGNISSE GmbH,1
GHT PHOTONICS SRL,1
ISLENSK ERFDAGREINING EHF,1
METASONIC AG,1
SCHAEFFLER TECHNOLOGIES AG   CO KG,1
TRIMEK SA,1
DE DANSKE HALMLEVERANDORER,1
TESIMAG SRL,1
IDEAS FORWARD LTD,1
NORAFIN GMBH IN LIQUIDATION,1
UNIVERSITAT FUR MUSIK UND DARSTELLENDE KUNST GRAZ  KUG,1
WARMTEBEDRIJF INFRA NV,1
MED DISCOVERY SA,1
EADS DEUTSCHLAND GMBH,1
INTERNATIONAL RESEARCH INSTITUTE FOR AUTONOMIC NETWORK COMPUTING  IRIANC  EV,1
The Zuellig Foundation  Inc.,1
SYNDESMOS ELLINON EMPORON   EXAGOGEON DIMITRIAKON YPOPROIONTON   ZOOTROFON  ASSOCIATION HELLENIQUE DES COMMERCANTS DE CEREALES ET D ALIMENTS DE BETAIL,1
ONDEO INDUSTRIAL SOLUTIONS SA,1
ARBAMINCH UNIVERSITY AMU,1
COMUNE DI VIETRI SUL MARE,1
INFOKOM Informations- und Kommunikationsgesellschaft mbH,1
PILDO CONSULTING SL,1
MATRIXWARE Information Services GmbH,1
ANTONOV AERONAUTICAL SCIENTIFIC   TECHNICAL COMPLEX,1
BURASCHI ITALIA SRL,1
BURASCHI ITALIA SRL,1
EUROP ASSISTANCE ITALIA SPA,1
Associazione Nazionale Allevatori bovini della Razza Bruna,1
FABER S.P.A.,1
CREOL - CENTRE DE RECHERCHE ET D EXPERIMENTATIONSUR LES OLEAGINEUX ET LE PROTEAGINEUX,1
CENTRAL RESEARCH INSTITUTE OF ELECTRIC POWER INDUSTRY,1
ASOCIACIJA ZINIU EKONOMIXOS FORUMAS,1
THE IWOKRAMA INTERNATIONAL CENTRE FOR RAIN FOREST CONSERVATION AND DEVELOPMENT,1
MINISTRY OF SCIENCE TECHNOLOGY AND INNOVATION,1
RODENSTOCK GMBH,1
FORUM VIRIUM HELSINKI OY,1
YASARA BIOSCIENCES GMBH,1
BONALIVE BIOMATERIALS OY,1
HORNOS Y METALES SA,1
SENARCLENS  LEU + PARTNER AG,1
DEUTSCHE BINNENREEDEREI AKTIENGESELLSCHAFT,1
CONSORCI DEL MUSEU D ART CONTEMPORANI DE BARCELONA,1
OCLARO TECHNOLOGY LTD,1
CONSORZIO PER L INCREMENTO ZOOTECNICO SRL,1
THE EASTERN AND SOUTHERN AFRICA SMALL SCALE FARMERS  FORUM ASSOCIATION,1
IMAGE SOLUTIONS  UK  LIMITED,1
UNINOVA - INSTITUTO DE DESENVOLVIMENTO DE NOVAS TECNOLOGIAS,1
STIFTELSEN FOR SAMVERKAN MELLAN UNIVERSITETEN I UPPSALA  NARINGSLIV OCH SAMHALLE,1
PETER WOLTERS GMBH,1
UNIVERZITETSKA DECJA KLINIKA,1
ROQUETTE FRERES SA,1
FONDAZIONE LELIO E LISLI BASSO-ISSOCO,1
Soci t  Civile Synchrotron SOLEIL,1
M.D. BIOSCIENCES  ISRAEL  LTD,1
BAXTER WORLD TRADE SPRL,1
LEYDEN ACADEMY ON VITALITY AND AGEING,1
Associazione Culturale formaScienza,1
MINISTRY OF HEALTH,1
MICROPLAST SRL,1
KNEPPELHOUT   KORTHALS NV,1
WasserCluster Lunz - Biologische Station GmbH,1
GENE BRIDGES GMBH,1
ENGINEERING  PROCUREMENT   CONSTRUCTION UG,1
MINICLIP UK LIMITED,1
MEDIATOOLS,1
Helvar Oy Ab,1
CSP - INNOVAZIONE NELLE ICT S.C.A.R.L.,1
A.L Gartnerhallen,1
Jacoby GMBH,1
Biomedicum Genomics Ltd,1
VISTA SILICON SL,1
MIP TECHNOLOGIES AB,1
NORDISKA H GSKOLAN F R FOLKH LSOVETENSKAP,1
YEDITEPE UNIVERSITY VAKIF,1
Uniwersytet Przyrodniczy w Lublinie,1
COMVERSA COMUNICACIONES Y DESARROLLO SL,1
HKI INDUSTRIEVERBAND HAUS  HEIZ UND KUCHENTECHNIK,1
THE NATIONAL MICROELECTRONICS APPLICATIONS CENTRE LTD,1
PIANETA SRL,1
PLUX - WIRELESS BIOSIGNALS S.A.,1
SVEUCILISTE U ZAGREBU TEKSTILNO-TEHNOLOSKI FAKULTET SVEUC,1
EUROPEAN CHILDRENS FASHION ASSOCIATION,1
ATKINS CONSULTANTS LIMITED,1
LEBENSMITTELVERSUCHSANSTALT,1
DNV GL NETHERLANDS B.V.,1
BLAENAU GWENT COUNTY BOROUGH COUNCIL,1
VERHOEVEN FRANCISCUS PETRUS MARIA BOERENVERSTAND CONSULTANCY,1
NORDISK MINISTERRADS SEKRETARIAT,1
IBAK Helmut Hunger GmbH   Co. KG,1
VATTENFALL EUROPE NETZSERVICE GmbH,1
ACADEMIA ROMANA - FILIALA TIMISOARA,1
SBA RESEARCH GEMEINNUTZIGE GMBH,1
Institut National de l Audiovisuel,1
CID GMBH,1
MAZEL GMBH,1
IGP INGENIEURBURO GROSSE-PERDEKAMP GMBH,1
